Date,johor_ladang_lim_lim,johor_sg_tiram_di_kg_bukit_dagang,johor_sg_tiram_di_klinik_kesihatan_ulu_tiram,johor_layang_layang,johor_bukit_besar,johor_kg_semanggar,johor_ladang_nam_heng,johor_ladang_pekan,johor_lepau,johor_pasak,johor_sg_johor_di_kota_tinggi,johor_sg_kepala_orang_di_kg_sri_jaya,johor_sg_linggiu_di_linggiu,johor_sg_sembilang_di_kg_sg_sembilang,johor_ulu_sebol,johor_ladang_sedenak,johor_sg_siam_di_kg_sg_siam,johor_sg_siku_di_kg_murni_jaya
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,0.0,0.0,0.0,37.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,35.0,32.0
2024-03-31,0.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,1.0,0.0,2.0,29.0,10.0,4.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2024-04-02,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,2.0,7.0,0.0,3.0,0.0,0.0,49.0,0.0,0.0,0.0
2024-04-03,0.0,0.0,35.0,0.0,17.0,0.0,15.0,0.0,71.0,10.0,2.0,0.0,2.0,39.0,2.0,75.0,110.0,27.0
2024-04-04,36.0,12.0,0.0,4.0,1.0,11.0,42.0,74.0,61.0,45.0,42.0,4.0,29.0,16.0,82.0,11.0,7.0,22.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-04-08,52.0,2.0,0.0,0.0,1.0,2.0,8.0,0.0,3.0,0.0,35.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,0.0,0.0,0.0,14.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,9.0
2024-04-10,0.0,0.0,0.0,6.0,13.0,3.0,1.0,3.0,20.0,2.0,2.0,9.0,13.0,0.0,,15.0,1.0,1.0
2024-04-11,4.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,23.0,3.0,4.0,1.0,1.0,4.0,,0.0,3.0,5.0
2024-04-12,31.0,40.0,0.0,14.0,32.0,28.0,60.0,21.0,64.0,85.0,48.0,32.0,34.0,99.0,,6.0,21.0,16.0
2024-04-13,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0
2024-04-14,31.0,1.0,0.0,6.0,0.0,1.0,4.0,23.0,30.0,2.0,0.0,3.0,11.0,7.0,,0.0,0.0,1.0
2024-04-15,0.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,13.0,2.0,23.0
2024-04-16,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,17.0,,0.0,0.0,0.0
2024-04-17,8.0,0.0,0.0,50.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,1.0,13.0,15.0,,0.0,8.0,1.0
2024-04-18,1.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,,0.0,1.0,0.0
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-04-20,,,,,,,,,,,,,,,,,,
2024-04-21,0.0,1.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,22.0,5.0,,2.0,1.0,,26.0,1.0,0.0
2024-04-22,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,9.0,0.0,0.0
2024-04-23,2.0,0.0,,40.0,0.0,0.0,,88.0,,0.0,0.0,,,0.0,,47.0,,
2024-04-24,3.0,1.0,,0.0,0.0,2.0,,0.0,,15.0,4.0,,,1.0,,1.0,,
2024-04-25,0.0,0.0,,8.0,2.0,2.0,,8.0,,0.0,0.0,,,0.0,,7.0,,
2024-04-26,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,,
2024-04-27,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,,
2024-04-28,,,,,,,,,,,,,,,,,,
2024-04-29,,,,,,,,,,,,,,,,,,
2024-04-30,0.0,0.0,,0.0,24.0,16.0,,0.0,,0.0,0.0,,,0.0,,0.0,,
2024-05-01,1.0,1.0,,18.0,21.0,82.0,,21.0,,0.0,0.0,,,1.0,,0.0,,
2024-05-02,17.0,11.0,,0.0,59.0,1.0,,0.0,,34.0,3.0,,,3.0,,0.0,,
2024-05-03,34.0,0.0,,28.0,0.0,0.0,,47.0,,10.0,55.0,,,0.0,,0.0,,
2024-05-04,51.0,114.0,,15.0,8.0,83.0,,23.0,,19.0,177.0,,,103.0,,0.0,,
2024-05-05,0.0,0.0,,0.0,0.0,0.0,,0.0,,16.0,19.0,,,1.0,,0.0,,
2024-05-06,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,,,6.0,,0.0,,
2024-05-07,47.0,9.0,,0.0,9.0,30.0,,6.0,,0.0,0.0,,,0.0,,0.0,,
2024-05-08,0.0,0.0,,3.0,39.0,1.0,,32.0,,0.0,0.0,,,0.0,,0.0,,
2024-05-09,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,,
2024-05-10,0.0,32.0,,19.0,11.0,5.0,,0.0,,3.0,0.0,,,15.0,,0.0,,
2024-05-11,4.0,0.0,,0.0,0.0,0.0,,0.0,,2.0,46.0,,,28.0,,0.0,,
2024-05-12,2.0,0.0,,0.0,0.0,1.0,,2.0,,3.0,11.0,,,1.0,,0.0,,
2024-05-13,1.0,0.0,,7.0,35.0,22.0,,48.0,,1.0,2.0,,,28.0,,0.0,,
2024-05-14,0.0,2.0,,0.0,2.0,7.0,,0.0,,0.0,0.0,,,2.0,,0.0,,
2024-05-15,48.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,6.0,,,0.0,,0.0,,
2024-05-16,8.0,21.0,,18.0,34.0,11.0,,17.0,,0.0,18.0,,,1.0,,1.0,,
2024-05-17,0.0,0.0,,0.0,5.0,0.0,,7.0,,0.0,0.0,,,0.0,,0.0,,
2024-05-18,1.0,0.0,,4.0,17.0,3.0,,4.0,,45.0,37.0,,,5.0,,0.0,,
2024-05-19,0.0,9.0,,16.0,22.0,18.0,,17.0,,0.0,3.0,,,0.0,,1.0,,
2024-05-20,27.0,0.0,,73.0,0.0,0.0,,0.0,,0.0,0.0,,,1.0,,1.0,,
2024-05-21,41.0,2.0,,76.0,12.0,1.0,,21.0,,0.0,5.0,,,0.0,,1.0,,
2024-05-22,8.0,20.0,,31.0,0.0,1.0,,8.0,,0.0,34.0,,,22.0,,0.0,,
2024-05-23,1.0,12.0,,66.0,0.0,21.0,,43.0,,0.0,18.0,,,4.0,,60.0,,
2024-05-24,9.0,20.0,,4.0,0.0,4.0,,0.0,,0.0,7.0,,,29.0,,0.0,1.0,
2024-05-25,34.0,9.0,,5.0,0.0,8.0,,3.0,,1.0,39.0,,,4.0,,6.0,21.0,
2024-05-26,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,
2024-05-27,0.0,0.0,,0.0,0.0,23.0,,0.0,,1.0,0.0,,,0.0,,9.0,0.0,
2024-05-28,0.0,4.0,,0.0,0.0,0.0,,20.0,,37.0,13.0,,,0.0,,2.0,0.0,
2024-05-29,0.0,0.0,,11.0,0.0,1.0,,29.0,,37.0,0.0,,,0.0,,1.0,11.0,
2024-05-30,5.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,
2024-05-31,0.0,10.0,,1.0,0.0,7.0,,1.0,,0.0,0.0,,,2.0,,3.0,0.0,
2024-06-01,0.0,4.0,,10.0,0.0,0.0,,4.0,,0.0,1.0,,,4.0,,9.0,11.0,
2024-06-02,5.0,2.0,,1.0,0.0,4.0,,0.0,,0.0,3.0,,,4.0,,0.0,1.0,
2024-06-03,,17.0,,0.0,0.0,0.0,,0.0,,0.0,13.0,,,0.0,,0.0,0.0,
2024-06-04,,0.0,,6.0,0.0,11.0,,0.0,,0.0,1.0,,,0.0,,0.0,0.0,
2024-06-05,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,6.0,0.0,
2024-06-06,0.0,2.0,0.0,6.0,0.0,34.0,,0.0,,0.0,0.0,0.0,,22.0,,0.0,45.0,
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,
2024-06-08,0.0,15.0,2.0,0.0,0.0,54.0,,0.0,,0.0,65.0,41.0,,29.0,,0.0,0.0,
2024-06-09,0.0,6.0,0.0,0.0,0.0,5.0,,0.0,,0.0,2.0,2.0,,13.0,,0.0,0.0,
2024-06-10,0.0,2.0,65.0,0.0,2.0,0.0,,0.0,,0.0,7.0,0.0,,0.0,,0.0,0.0,
2024-06-11,2.0,2.0,0.0,0.0,6.0,11.0,,1.0,,0.0,28.0,26.0,16.0,0.0,,0.0,0.0,
2024-06-12,0.0,0.0,0.0,29.0,23.0,0.0,0.0,13.0,,0.0,0.0,0.0,0.0,0.0,,34.0,21.0,
2024-06-13,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,
2024-06-14,1.0,4.0,46.0,7.0,16.0,45.0,1.0,22.0,,0.0,14.0,17.0,24.0,7.0,16.0,0.0,1.0,
2024-06-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2024-06-16,0.0,4.0,4.0,0.0,3.0,2.0,2.0,1.0,,0.0,2.0,5.0,0.0,2.0,2.0,0.0,1.0,
2024-06-17,0.0,0.0,2.0,18.0,1.0,1.0,3.0,37.0,,0.0,0.0,0.0,0.0,0.0,11.0,0.0,18.0,
2024-06-18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-06-19,,,,,,,,,,,,,,,,,,
2024-06-20,,,,,,,,,,,,,,,,,,
2024-06-21,,,,,,,,,,,,,,,,,,
2024-06-22,7.0,21.0,,27.0,25.0,23.0,15.0,25.0,,0.0,2.0,,36.0,17.0,37.0,42.0,28.0,
2024-06-23,7.0,0.0,,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,
2024-06-24,7.0,2.0,,0.0,51.0,44.0,81.0,1.0,7.0,0.0,1.0,,0.0,4.0,0.0,0.0,0.0,
2024-06-25,8.0,5.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,,0.0,15.0,0.0,32.0,0.0,2.0
2024-06-26,0.0,0.0,,10.0,0.0,8.0,0.0,22.0,0.0,0.0,5.0,,2.0,0.0,6.0,0.0,2.0,0.0
2024-06-27,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2024-06-28,20.0,2.0,,0.0,11.0,16.0,2.0,48.0,5.0,72.0,0.0,29.0,0.0,28.0,0.0,0.0,23.0,1.0
2024-06-29,20.0,0.0,,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-30,19.0,25.0,,8.0,29.0,33.0,28.0,8.0,65.0,0.0,0.0,25.0,10.0,27.0,7.0,7.0,9.0,6.0
2024-07-01,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,1.0,18.0,,0.0,34.0,3.0,29.0,0.0,3.0,0.0,3.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0
2024-07-03,11.0,11.0,24.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,19.0,23.0,2.0,1.0,0.0,0.0,14.0,0.0,4.0,0.0,2.0,0.0,28.0,2.0,1.0,1.0,0.0,0.0
2024-07-06,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,1.0,0.0,0.0,5.0
2024-07-07,28.0,4.0,5.0,1.0,15.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0
2024-07-08,0.0,0.0,,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0
2024-07-09,0.0,2.0,,5.0,12.0,16.0,0.0,22.0,10.0,0.0,0.0,11.0,12.0,0.0,5.0,0.0,4.0,6.0
2024-07-10,0.0,0.0,,0.0,30.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,2.0,0.0,0.0,0.0
2024-07-11,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2024-07-12,8.0,11.0,14.0,3.0,21.0,9.0,22.0,5.0,18.0,0.0,0.0,25.0,8.0,34.0,18.0,12.0,23.0,20.0
2024-07-13,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0
2024-07-14,8.0,0.0,2.0,23.0,9.0,23.0,0.0,11.0,0.0,0.0,0.0,,0.0,0.0,4.0,26.0,42.0,15.0
2024-07-15,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,7.0,0.0,0.0,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,0.0,0.0,0.0,2.0,13.0,13.0,0.0,12.0,0.0,0.0,0.0,,3.0,0.0,27.0,0.0,0.0,0.0
2024-07-30,0.0,0.0,0.0,32.0,39.0,31.0,4.0,46.0,0.0,0.0,0.0,,99.0,0.0,75.0,0.0,36.0,12.0
2024-07-31,5.0,10.0,40.0,9.0,4.0,18.0,33.0,0.0,0.0,1.0,0.0,13.0,4.0,46.0,0.0,3.0,5.0,0.0
2024-08-01,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-08-02,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,39.0,16.0
2024-08-03,0.0,0.0,0.0,56.0,32.0,21.0,0.0,23.0,0.0,0.0,0.0,0.0,26.0,3.0,23.0,1.0,5.0,14.0
2024-08-04,45.0,41.0,4.0,3.0,28.0,5.0,17.0,39.0,21.0,0.0,0.0,6.0,28.0,16.0,52.0,43.0,20.0,28.0
2024-08-05,45.0,18.0,0.0,29.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
2024-08-06,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,30.0,0.0,1.0,1.0
2024-08-08,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-09,14.0,0.0,14.0,13.0,17.0,50.0,18.0,26.0,6.0,0.0,17.0,31.0,68.0,21.0,42.0,6.0,5.0,5.0
2024-08-10,14.0,0.0,0.0,4.0,12.0,2.0,0.0,8.0,10.0,0.0,16.0,3.0,26.0,0.0,8.0,5.0,12.0,32.0
2024-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,0.0,0.0,8.0,2.0,0.0,5.0,0.0,22.0,0.0,0.0,19.0,7.0,32.0,0.0,38.0,15.0,5.0,18.0
2024-08-13,12.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,8.0,0.0,9.0,29.0,17.0,7.0
2024-08-14,27.0,0.0,70.0,9.0,36.0,48.0,89.0,10.0,5.0,0.0,92.0,38.0,52.0,88.0,24.0,2.0,3.0,3.0
2024-08-15,28.0,0.0,9.0,8.0,0.0,0.0,2.0,40.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,25.0,5.0,9.0
2024-08-16,0.0,0.0,1.0,8.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,3.0,3.0
2024-08-17,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0,3.0
2024-08-18,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0
2024-08-19,1.0,0.0,1.0,13.0,10.0,3.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,42.0,10.0,16.0
2024-08-20,2.0,0.0,14.0,17.0,0.0,0.0,2.0,29.0,17.0,0.0,17.0,2.0,3.0,16.0,0.0,22.0,20.0,22.0
2024-08-21,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-08-22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,0.0,0.0,31.0,24.0,7.0,17.0,13.0,4.0,22.0,0.0,40.0,24.0,8.0,21.0,0.0,7.0,2.0,3.0
2024-08-24,3.0,0.0,1.0,9.0,21.0,9.0,1.0,1.0,25.0,27.0,0.0,12.0,9.0,8.0,0.0,0.0,5.0,1.0
2024-08-25,5.0,0.0,11.0,6.0,22.0,56.0,31.0,24.0,0.0,0.0,21.0,32.0,24.0,11.0,0.0,65.0,14.0,26.0
2024-08-26,5.0,0.0,0.0,1.0,4.0,15.0,0.0,9.0,0.0,0.0,3.0,13.0,2.0,0.0,0.0,1.0,8.0,2.0
2024-08-27,5.0,0.0,19.0,,15.0,20.0,15.0,6.0,3.0,12.0,55.0,16.0,7.0,6.0,0.0,5.0,1.0,14.0
2024-08-28,10.0,0.0,40.0,,17.0,19.0,13.0,12.0,6.0,0.0,18.0,8.0,9.0,19.0,0.0,13.0,20.0,26.0
2024-08-29,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,4.0,0.0,0.0,13.0,2.0,9.0,2.0,0.0,0.0,0.0,11.0,2.0,14.0,26.0,0.0,22.0,1.0,19.0
2024-09-01,4.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
2024-09-02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0
2024-09-03,16.0,0.0,16.0,11.0,12.0,13.0,11.0,0.0,0.0,0.0,13.0,32.0,32.0,8.0,0.0,17.0,14.0,28.0
2024-09-04,19.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,25.0,0.0,3.0,1.0,0.0,16.0,0.0,3.0,0.0,0.0
2024-09-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,19.0,0.0,0.0,,2.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,11.0,0.0,0.0
2024-09-07,0.0,0.0,1.0,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-09-08,1.0,0.0,1.0,,3.0,1.0,4.0,0.0,8.0,0.0,12.0,4.0,0.0,6.0,0.0,8.0,9.0,9.0
2024-09-09,4.0,0.0,8.0,,2.0,10.0,6.0,0.0,0.0,0.0,1.0,2.0,15.0,11.0,0.0,0.0,1.0,1.0
2024-09-10,4.0,0.0,8.0,,1.0,66.0,1.0,0.0,1.0,0.0,7.0,11.0,21.0,0.0,0.0,0.0,5.0,18.0
2024-09-11,7.0,0.0,3.0,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0
2024-09-12,7.0,0.0,7.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,6.0
2024-09-13,7.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,11.0,6.0
2024-09-14,0.0,0.0,21.0,4.0,2.0,4.0,23.0,0.0,24.0,0.0,10.0,3.0,0.0,21.0,0.0,0.0,4.0,3.0
2024-09-15,27.0,0.0,4.0,18.0,2.0,11.0,5.0,0.0,9.0,0.0,36.0,18.0,0.0,6.0,0.0,22.0,8.0,16.0
2024-09-16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,29.0,0.0,9.0,24.0,1.0,18.0,6.0,0.0,17.0,9.0,21.0,19.0,11.0,7.0,0.0,19.0,28.0,9.0
2024-09-18,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,10.0
2024-09-20,0.0,0.0,6.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,2.0,5.0,6.0,0.0,5.0,4.0,1.0
2024-09-21,1.0,0.0,7.0,1.0,0.0,3.0,16.0,0.0,8.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0
2024-09-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,17.0,0.0,2.0,0.0,0.0,42.0,17.0,0.0,0.0,0.0,33.0,47.0,2.0,8.0,0.0,2.0,0.0,0.0
2024-09-24,20.0,0.0,20.0,3.0,0.0,49.0,0.0,0.0,44.0,0.0,3.0,34.0,5.0,7.0,0.0,0.0,5.0,0.0
2024-09-25,54.0,0.0,42.0,2.0,0.0,55.0,13.0,0.0,59.0,0.0,54.0,63.0,40.0,5.0,0.0,6.0,5.0,23.0
2024-09-26,54.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0
2024-09-27,54.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0
2024-09-28,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,2.0
2024-09-29,38.0,13.0,15.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,14.0,0.0,0.0,24.0,0.0
2024-09-30,8.0,0.0,1.0,27.0,0.0,10.0,18.0,0.0,23.0,0.0,0.0,0.0,4.0,2.0,0.0,15.0,1.0,0.0
2024-10-01,22.0,4.0,7.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0
2024-10-03,24.0,9.0,0.0,1.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,117.0,1.0
2024-10-04,16.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,12.0,,57.0
2024-10-05,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,1.0
2024-10-06,0.0,11.0,1.0,45.0,0.0,12.0,7.0,0.0,3.0,1.0,0.0,3.0,6.0,5.0,0.0,0.0,,17.0
