Date,kedah_sek_keb_felda_bukit_tangga,kedah_sg_badak_di_akademi_binaan_malaysia_abm,kedah_sg_padang_terap_di_kepala_batas,kedah_sg_sintok_di_uum_sintok,kedah_sg_temin_di_kg_jeragan,kedah_felcra_sebapin,kedah_sek_keb_lamdin,kedah_sg_durian_burung_di_durian_burung,kedah_sg_padang_sanai_di_padang_sanai,kedah_sg_sari_di_kilang_gula_padang_terap,kedah_sek_keb_kampung_bukit
2022-10-02,8.0,0.0,4.5,15.5,,,1.0,4.0,7.0,27.5,2.0
2022-10-03,0.5,0.0,5.5,15.5,,,0.5,4.5,7.0,0.5,0.5
2022-10-04,,,,,,,,,,,
2022-10-05,6.0,1.0,,,,,15.5,,27.5,44.5,
2022-10-06,6.0,0.5,3.5,6.5,,,3.5,48.5,28.0,52.0,5.0
2022-10-07,16.0,0.0,28.5,14.0,,,64.0,,29.5,28.5,48.5
2022-10-08,10.0,0.0,29.0,14.0,,,6.0,0.0,29.5,0.5,1.0
2022-10-09,11.5,0.0,3.0,10.0,,,10.5,38.0,50.0,41.5,5.5
2022-10-10,14.0,0.0,3.0,10.0,,,0.0,38.0,50.0,0.0,0.0
2022-10-11,0.5,0.0,0.0,9.0,,,0.0,16.5,10.5,1.0,0.0
2022-10-12,0.5,0.0,0.0,3.5,,,1.5,0.5,8.5,0.0,1.0
2022-10-13,0.5,0.5,0.0,3.5,,,9.5,15.5,8.5,2.5,18.5
2022-10-14,0.5,0.0,,2.5,,,25.5,15.5,6.0,3.0,18.0
2022-10-15,6.0,0.0,30.0,7.5,,,43.5,3.5,8.5,7.0,26.0
2022-10-16,37.0,0.0,39.5,35.5,,,13.5,25.5,17.5,27.0,22.5
2022-10-17,0.5,4.0,0.0,0.0,,,0.0,3.0,0.5,0.0,0.0
2022-10-18,23.0,14.5,10.5,15.5,,,14.5,7.0,4.0,3.0,22.0
2022-10-19,5.5,3.5,10.5,16.0,,,0.0,7.0,4.0,0.0,0.0
2022-10-20,0.0,0.0,0.5,4.0,,,1.0,1.0,1.0,0.0,0.0
2022-10-21,50.0,72.0,7.5,50.0,,,15.0,56.0,18.0,16.0,9.5
2022-10-22,2.0,1.5,7.5,50.0,,,0.5,56.0,18.0,1.0,0.5
2022-10-23,0.0,0.0,,,,,0.5,,0.0,0.5,0.0
2022-10-24,,,,,,,0.5,,0.0,,
2022-10-25,2.5,0.5,4.5,7.0,,,27.0,0.0,0.0,13.5,9.0
2022-10-26,4.5,7.5,38.5,7.0,,,37.0,24.0,40.0,76.5,28.5
2022-10-27,5.5,7.5,38.5,7.0,,,14.0,24.0,40.0,30.0,20.5
2022-10-28,13.0,27.5,16.0,20.0,,,13.5,12.0,9.0,8.5,33.0
2022-10-29,6.5,19.5,16.0,20.0,,,11.0,12.0,12.0,9.5,0.5
2022-10-30,0.0,0.0,3.0,0.0,,,5.5,0.0,0.0,0.0,0.0
2022-10-31,6.0,17.0,3.0,3.0,,,6.5,39.0,7.5,20.0,3.5
2022-11-01,0.0,0.0,0.0,3.0,,,0.5,39.0,7.5,0.0,5.0
2022-11-02,0.0,,,,,,,,0.0,0.0,
2022-11-03,7.5,8.0,8.5,6.5,,,41.5,37.0,21.5,,30.0
2022-11-04,6.0,5.0,34.0,6.5,,,14.5,37.0,21.5,13.0,4.5
2022-11-05,2.5,6.0,34.0,2.5,,,7.0,7.5,6.0,6.5,1.0
2022-11-06,1.0,0.5,3.5,2.5,,,2.0,1.0,2.0,1.5,0.5
2022-11-07,0.0,,,,,,0.0,,0.0,0.5,
2022-11-08,5.0,0.0,4.0,0.0,,,0.0,0.5,0.0,0.0,0.5
2022-11-09,0.5,0.0,0.0,0.0,,,0.0,0.0,0.5,0.5,13.0
2022-11-10,8.5,11.0,6.5,7.0,,,13.0,28.5,33.5,37.0,15.0
2022-11-11,21.5,20.5,6.5,18.0,,,13.0,31.5,34.0,28.0,9.0
2022-11-12,0.0,0.0,4.5,18.0,,,0.0,31.5,24.0,0.0,0.0
2022-11-13,0.0,5.0,18.0,0.0,,,11.0,4.0,17.5,7.0,0.5
2022-11-14,123.0,57.5,9.5,102.0,,,62.0,11.5,21.0,49.0,42.5
2022-11-15,0.0,0.0,9.5,102.0,,,0.0,12.0,21.0,0.5,1.0
2022-11-16,51.5,10.0,1.5,29.0,,,0.5,10.0,4.0,1.5,1.0
2022-11-17,7.0,10.5,1.0,29.0,,,79.0,10.0,4.0,2.0,32.0
2022-11-18,11.0,0.0,1.0,3.5,,,4.5,4.5,4.0,0.0,14.0
2022-11-19,16.5,2.0,5.0,9.5,,,0.5,1.0,0.0,0.0,0.0
2022-11-20,0.0,0.0,5.0,9.5,,,0.5,7.5,0.5,0.5,0.5
2022-11-21,0.5,0.5,1.0,0.0,,,0.0,7.5,1.5,10.5,0.0
2022-11-22,2.5,8.0,8.5,3.5,,,5.0,8.5,13.5,3.0,1.5
2022-11-23,18.5,42.5,10.0,28.5,,,6.5,51.5,18.5,21.5,24.0
2022-11-24,2.0,0.0,10.0,28.5,,,0.0,52.0,18.5,0.0,0.0
2022-11-25,0.0,0.0,2.5,0.5,,,1.5,0.5,0.0,0.5,0.5
2022-11-26,0.0,0.0,3.5,0.0,,,0.0,4.0,0.5,23.0,0.5
2022-11-27,0.0,0.0,6.5,0.0,,,31.0,4.0,4.5,12.5,28.0
2022-11-28,0.0,0.0,6.5,1.0,,,0.5,0.5,4.5,0.5,0.0
2022-11-29,1.0,10.0,1.5,3.5,,,0.0,0.0,0.0,0.0,0.0
2022-11-30,1.0,4.0,1.5,5.5,,,0.0,2.0,2.5,1.0,1.0
2022-12-01,1.0,1.5,2.0,5.5,,,13.0,2.0,2.5,1.0,1.0
2022-12-02,3.0,2.0,2.0,4.0,,,2.0,3.5,3.0,3.5,1.0
2022-12-03,7.5,6.5,1.0,6.0,,,5.5,5.0,4.5,4.0,4.5
2022-12-04,0.0,0.5,1.0,6.0,,,0.5,5.0,4.5,0.5,0.5
2022-12-05,0.5,0.0,0.0,0.0,,,2.0,0.5,0.0,0.0,0.0
2022-12-06,10.5,25.5,32.0,30.0,,,15.0,1.0,0.0,7.0,42.5
2022-12-07,0.5,0.0,32.0,30.0,,,15.0,1.0,0.0,0.0,0.0
2022-12-08,51.0,37.5,9.0,31.0,,,12.0,19.0,30.0,23.5,14.0
2022-12-09,29.0,37.5,10.5,33.5,,,23.5,35.0,32.0,30.5,15.5
2022-12-10,10.0,6.5,10.5,23.5,,,0.5,3.5,31.5,0.0,0.5
2022-12-11,1.0,4.5,,9.5,,,1.0,3.5,1.5,1.5,
2022-12-12,5.5,0.5,0.5,1.0,,,0.5,3.0,1.5,1.0,
2022-12-13,0.0,0.0,0.5,0.5,,,0.0,0.5,0.5,0.0,
2022-12-14,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2022-12-15,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2022-12-16,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2022-12-17,11.5,8.5,0.0,7.0,,,3.0,3.5,8.5,0.0,
2022-12-18,58.5,58.0,24.5,52.0,,,58.5,76.5,75.0,56.5,
2022-12-19,7.5,7.5,28.5,55.5,,,6.0,81.5,75.5,3.0,3.0
2022-12-20,1.0,1.5,3.5,6.5,,,0.0,11.0,10.0,0.0,0.0
2022-12-21,16.0,5.5,3.5,18.0,,,11.5,14.0,14.0,12.0,1.5
2022-12-22,0.0,0.0,3.5,18.0,,,0.0,14.0,14.0,0.5,0.0
2022-12-23,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,0.0
2022-12-24,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,0.0
2022-12-25,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2022-12-26,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-12-27,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-12-28,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-12-29,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-12-30,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2022-12-31,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2023-01-02,,,,,,,,,,,
2023-01-03,,,,,,,,,,,
2023-01-04,1.5,0.0,0.0,0.5,,,0.0,0.0,0.0,0.0,
2023-01-05,0.0,0.0,0.0,0.5,,,0.0,0.5,0.0,0.0,
2023-01-06,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,0.0,
2023-01-07,5.5,13.0,10.0,8.5,,,4.5,12.0,12.0,6.0,
2023-01-08,6.0,6.0,1.0,9.0,,,17.0,19.0,10.5,0.0,
2023-01-09,4.0,0.5,1.0,5.5,,,0.0,19.0,10.5,0.0,
2023-01-10,0.0,7.5,0.0,1.5,,,1.5,1.0,0.0,0.5,
2023-01-11,0.0,0.0,0.0,0.5,,,0.0,26.0,6.0,0.0,
2023-01-12,51.5,30.0,0.0,15.5,,,3.5,26.0,6.5,5.5,
2023-01-13,6.0,3.0,3.5,15.5,,,8.0,29.5,48.5,28.0,
2023-01-14,0.0,0.0,3.5,9.5,,,0.0,29.5,48.5,0.0,
2023-01-15,0.0,0.0,0.0,0.0,,,0.0,0.5,0.5,3.0,
2023-01-16,0.0,0.0,0.0,0.0,,,0.0,0.5,0.5,0.5,
2023-01-17,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-01-18,0.0,0.0,0.0,0.0,,,0.0,0.5,2.0,0.0,
2023-01-19,0.0,0.0,0.0,0.0,,,0.0,0.5,2.0,0.0,
2023-01-20,0.0,0.0,0.0,0.0,,,0.0,0.5,4.5,0.0,
2023-01-21,2.0,8.5,2.5,5.5,,,4.5,8.0,1.0,0.5,
2023-01-22,5.5,1.0,2.5,5.5,,,1.0,8.0,3.5,2.5,
2023-01-23,9.5,8.0,2.0,7.5,,,0.0,7.5,3.5,1.0,
2023-01-24,1.0,0.0,4.0,7.5,,,1.5,4.5,2.0,5.0,
2023-01-25,3.0,1.0,4.0,1.5,,,0.0,0.0,2.0,0.0,
2023-01-26,0.0,0.0,0.5,1.5,,,0.0,0.0,0.0,0.0,
2023-01-27,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-01-28,0.5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-01-29,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,0.0,
2023-01-30,0.5,0.5,0.0,0.0,,,0.0,1.5,1.0,0.0,
2023-01-31,0.0,0.0,0.0,0.0,,,0.0,1.5,1.0,0.0,
2023-02-01,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-02,5.5,0.0,0.0,6.0,,,0.0,0.0,0.0,0.0,
2023-02-03,3.5,6.0,0.5,6.0,,,4.5,6.5,14.5,9.0,
2023-02-04,0.0,0.0,0.0,0.0,,,0.5,0.5,0.0,0.0,
2023-02-05,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,0.0,
2023-02-06,0.5,2.0,31.0,1.0,,,0.0,13.0,20.0,2.0,
2023-02-07,0.0,0.5,31.0,1.0,,,0.0,13.0,20.0,0.0,
2023-02-08,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,0.0,
2023-02-09,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-10,78.0,73.5,0.0,38.0,,,20.5,38.0,35.0,15.5,
2023-02-11,0.5,0.0,0.0,38.0,,,0.5,38.0,35.0,0.0,
2023-02-12,0.0,0.0,0.0,0.5,,,0.0,0.0,0.0,0.0,
2023-02-13,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-14,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-15,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-16,,,,,,,,,,,
2023-02-17,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-18,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-19,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-20,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-21,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-22,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-23,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-24,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-25,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-26,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-02-27,0.5,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,
2023-02-28,4.0,4.5,0.5,3.5,,,1.5,12.0,6.5,4.5,
2023-03-01,9.5,13.0,2.0,9.5,,,3.0,17.0,17.0,13.5,
2023-03-02,0.0,0.0,2.0,9.5,,,0.5,17.0,17.0,0.0,
2023-03-03,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-04,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-05,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-06,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-07,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-08,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-09,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-10,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-11,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-12,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-13,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-14,,,,,,,,,,,
2023-03-15,,,,,,,,,,,
2023-03-16,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-17,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-18,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-19,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-03-20,0.0,0.0,6.5,0.0,,,0.0,0.0,0.0,0.0,
2023-03-21,0.0,0.0,6.5,,,,0.0,,0.0,,
2023-03-22,,,,,,,,,,,
2023-03-23,11.0,50.5,21.0,28.5,,,10.0,21.0,43.5,4.5,
2023-03-24,0.0,0.0,21.0,28.5,,,0.0,21.0,43.5,0.5,
2023-03-25,0.0,0.0,12.0,0.5,,,14.5,0.0,0.0,0.0,
2023-03-26,0.0,0.0,12.0,0.0,,,0.5,0.0,0.0,0.0,
2023-03-27,0.0,0.0,42.5,0.0,,,0.0,0.0,0.0,0.0,
2023-03-28,5.0,0.0,0.0,3.5,,,0.0,1.0,10.5,5.0,
2023-03-29,12.5,1.0,9.5,3.5,,,0.0,1.0,10.5,0.5,
2023-03-30,0.0,0.0,9.5,3.0,,,0.0,0.0,0.0,0.0,
2023-03-31,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-04-01,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-04-02,8.5,0.5,0.0,0.0,,,0.0,39.5,15.5,5.5,
2023-04-03,0.5,,2.5,0.0,,,0.0,0.0,0.0,0.0,
2023-04-04,16.5,32.5,0.0,40.5,,,0.0,0.0,0.0,0.0,
2023-04-05,0.0,,,,,,7.5,,,,
2023-04-06,0.5,,0.0,,,,,,32.5,13.5,
2023-04-07,7.5,0.5,11.5,4.5,,,8.0,11.0,32.5,13.5,
2023-04-08,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-04-09,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,
2023-04-10,0.0,0.5,0.0,1.0,,,0.0,0.0,0.0,0.0,
2023-04-11,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
2023-04-12,,,,0.0,,,,0.0,0.0,,
2023-04-13,,,,0.0,,,,0.0,0.0,,
2023-04-14,,,,0.0,,,,0.0,0.0,,
2023-04-15,,,0.0,0.0,,,,0.0,0.0,,
2023-04-16,,,0.0,0.0,,,,0.0,0.0,,
2023-04-17,,,0.0,0.0,,,,0.0,0.0,,
2023-04-18,,,0.0,0.0,,,,0.0,0.0,,
2023-04-19,,,0.0,0.0,,,,0.0,0.0,,
2023-04-20,,,0.0,10.5,,,,0.0,0.0,,
2023-04-21,,,0.0,10.5,,,,0.0,1.0,,
2023-04-22,,,0.0,0.0,,,,0.0,1.0,,
2023-04-23,,,18.5,1.5,,,,10.0,3.5,,
2023-04-24,,,18.5,1.5,,,,10.0,3.5,,
2023-04-25,,,0.0,0.0,,,,0.0,0.0,,
2023-04-26,,,0.0,0.0,0.0,,,0.0,0.0,,
2023-04-27,0.0,,9.0,0.0,,,,0.0,0.5,0.0,
2023-04-28,11.5,,9.0,3.5,,,0.0,10.5,5.0,1.5,
2023-04-29,4.5,0.5,41.5,3.5,,,11.0,10.5,5.0,0.0,
2023-04-30,0.0,1.0,41.5,3.0,,,0.0,4.0,7.5,5.0,
2023-05-01,0.0,0.0,21.0,0.0,,,,4.0,7.5,0.0,
2023-05-02,53.0,35.5,7.5,34.0,,,,32.0,10.0,7.5,
2023-05-03,46.5,0.0,22.5,34.0,,,,32.0,12.5,2.5,
2023-05-04,7.5,16.5,0.0,4.5,,,,0.0,0.5,0.0,
2023-05-05,6.5,0.0,0.0,4.5,,,,11.0,14.0,3.5,
2023-05-06,3.5,,0.0,0.5,,,0.0,11.0,14.0,0.0,
2023-05-07,3.5,10.0,27.0,2.5,,,0.0,2.5,0.0,0.0,
2023-05-08,0.0,0.0,27.0,2.5,,,7.0,3.0,2.0,0.0,
2023-05-09,0.0,,0.0,0.0,,,0.0,3.5,2.0,0.0,
2023-05-10,5.0,,0.0,0.0,,,0.0,0.0,5.0,0.5,
2023-05-11,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-05-12,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-05-13,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
2023-05-14,0.0,0.0,17.5,0.0,,,0.0,0.0,0.0,0.0,
2023-05-15,0.0,0.5,17.5,0.0,,,0.0,1.5,46.5,40.0,
2023-05-16,14.5,7.0,20.0,17.5,,,,10.5,57.0,9.0,
2023-05-17,0.0,0.0,18.0,17.5,,,,7.0,6.5,0.0,
2023-05-18,0.0,0.0,3.5,0.0,,,0.0,2.5,0.5,0.0,
2023-05-19,1.0,1.5,3.5,0.0,,,0.0,5.0,1.5,1.5,
2023-05-20,10.5,1.5,16.0,3.5,,,2.5,5.0,1.5,0.0,
2023-05-21,0.0,0.5,20.0,3.5,,,0.0,0.0,0.0,0.0,
2023-05-22,14.0,4.0,20.0,9.5,,,9.5,11.5,8.0,11.0,
2023-05-23,0.0,0.0,20.0,9.5,,,0.0,11.5,8.0,0.0,
2023-05-24,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,
2023-05-25,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,
2023-05-26,8.5,4.0,1.0,6.5,,,25.5,0.0,0.0,3.0,
2023-05-27,2.5,4.0,1.0,6.5,,,1.0,0.5,5.0,4.0,
2023-05-28,13.5,12.0,10.5,11.0,,,16.5,26.0,22.5,32.5,
2023-05-29,0.0,0.5,11.5,11.0,,,,26.0,22.5,3.5,
2023-05-30,1.0,5.5,11.5,0.5,,,0.0,0.5,15.0,14.5,
2023-05-31,0.0,0.0,3.0,0.5,,,0.0,0.5,15.0,0.0,
2023-06-01,0.0,0.0,0.0,0.0,,,,0.5,2.0,0.0,
2023-06-02,0.0,0.5,0.0,0.0,,,,0.0,0.0,0.0,
2023-06-03,1.5,4.0,51.5,3.0,,,,4.0,15.0,15.5,
2023-06-04,0.5,1.0,52.5,3.0,,,,6.0,15.5,0.5,
2023-06-05,0.0,17.0,1.0,7.0,,,,0.5,1.0,0.0,
2023-06-06,1.5,2.0,4.0,7.0,,,,4.0,2.5,8.0,
2023-06-07,0.0,0.0,4.0,0.5,,,0.0,4.0,3.0,8.0,
2023-06-08,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-06-09,0.0,0.0,0.0,0.0,,,8.0,0.0,0.0,0.0,
2023-06-10,1.5,0.0,0.0,5.5,,,0.0,5.0,18.5,26.5,
2023-06-11,0.0,0.5,0.0,5.5,,,,5.0,18.5,0.0,
2023-06-12,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,
2023-06-13,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,
2023-06-14,0.0,14.5,11.0,8.0,,,0.0,10.0,3.5,0.0,
2023-06-15,0.0,0.0,11.0,8.0,,,0.0,10.0,3.5,0.0,
2023-06-16,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
2023-06-17,6.0,,4.0,6.0,,,60.0,12.0,11.5,,
2023-06-18,3.0,,4.0,6.0,,,,12.0,11.5,,
2023-06-19,0.0,,0.5,4.5,,,,4.5,1.5,,
2023-06-20,,,,,,,,,,,
2023-06-21,0.0,,0.0,0.0,,,,0.0,0.0,,
2023-06-22,5.5,,0.0,0.0,,,,1.5,0.0,,
2023-06-23,0.5,,0.0,0.0,,,,1.5,0.0,,
2023-06-24,0.0,,7.0,0.0,,,,0.0,0.0,,
2023-06-25,24.0,,7.0,11.5,,,,0.5,0.0,,
2023-06-26,8.0,,7.0,11.5,,,,17.5,5.0,,
2023-06-27,8.5,,0.5,8.0,,,2.5,17.5,5.0,,
2023-06-28,20.5,,0.0,7.0,,,0.5,1.0,2.0,,
2023-06-29,0.5,8.5,4.5,0.0,,,0.0,1.0,3.0,4.0,
2023-06-30,0.0,2.5,7.0,2.0,,,1.5,17.5,22.0,20.0,
2023-07-01,22.5,39.5,162.0,26.0,,,,58.5,55.5,75.5,
2023-07-02,2.5,3.5,162.0,26.0,,,0.0,58.5,55.5,3.0,
2023-07-03,0.0,0.0,1.0,3.5,,,0.0,2.5,2.0,0.0,
2023-07-04,0.5,81.0,0.0,38.5,,,21.5,0.5,8.5,0.5,
2023-07-05,3.5,5.0,0.0,38.5,,,0.0,3.5,8.5,0.5,
2023-07-06,0.0,0.0,0.0,0.5,,,0.0,3.5,0.0,0.0,
2023-07-07,0.0,0.5,0.0,0.0,,,0.0,1.0,1.5,0.5,
2023-07-08,0.5,0.5,5.0,0.5,,,3.0,2.0,3.0,1.5,
2023-07-09,9.5,13.0,17.0,8.0,,,6.5,27.5,22.0,36.5,
2023-07-10,2.5,0.0,17.0,8.0,,,4.0,27.5,22.0,4.0,
2023-07-11,11.5,1.5,3.5,1.5,,,0.0,8.5,18.0,5.5,
2023-07-12,0.0,0.0,3.5,1.5,,,0.0,8.5,18.0,0.0,
2023-07-13,0.5,0.0,9.0,0.0,,,0.0,0.0,0.0,0.0,
2023-07-14,0.0,0.0,9.0,0.0,,,0.5,0.0,0.0,0.0,
2023-07-15,0.0,0.0,4.0,0.0,,,4.5,0.0,0.0,5.0,
2023-07-16,0.0,3.0,4.0,0.0,,,1.5,0.0,0.0,1.0,
2023-07-17,0.0,11.0,0.0,1.0,,,1.0,3.0,5.5,0.0,
2023-07-18,3.5,7.0,15.0,7.0,,,7.0,3.0,5.5,5.5,
2023-07-19,47.0,,77.0,34.0,,,40.0,30.0,21.5,47.0,
2023-07-20,1.0,,77.0,34.0,,,,30.0,21.5,0.0,
2023-07-21,0.0,,2.5,1.0,,,,1.0,0.5,0.0,
2023-07-22,3.5,1.0,7.0,1.5,,,,2.5,0.5,5.0,
2023-07-23,1.5,1.0,7.0,2.0,,,,8.0,5.0,14.5,
2023-07-24,0.0,0.0,6.5,2.0,,,,0.0,5.0,0.0,
2023-07-25,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
2023-07-26,0.0,0.5,0.0,0.0,,,,0.0,0.0,0.0,
2023-07-27,0.0,0.0,5.5,0.0,,,,0.0,0.0,0.0,
2023-07-28,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
2023-07-29,0.0,,0.0,0.0,,,,0.0,0.0,0.0,
2023-07-30,15.0,9.5,17.5,16.0,,,,4.5,9.5,11.0,
2023-07-31,8.0,6.0,18.5,17.0,,,,9.5,10.0,1.0,
2023-08-01,4.0,15.5,75.5,7.5,,,,13.5,23.5,31.5,
2023-08-02,0.0,0.0,0.0,7.5,,,0.0,13.5,23.5,0.0,
2023-08-03,5.5,4.0,0.0,3.0,,,0.0,1.0,1.5,0.0,
2023-08-04,0.0,1.5,3.5,3.0,,,0.0,1.0,1.5,0.0,
2023-08-05,1.0,3.0,6.5,2.0,,,0.0,28.0,20.5,19.5,
2023-08-06,0.0,2.0,6.5,2.0,,,15.0,28.0,20.5,0.0,
2023-08-07,0.0,0.0,0.0,0.0,,,18.5,1.0,0.0,2.0,
2023-08-08,0.0,0.0,0.0,1.0,,,0.5,0.5,0.0,0.0,
2023-08-09,39.0,6.0,0.0,60.5,,,0.5,2.5,20.5,11.5,
2023-08-10,6.5,12.5,0.5,60.5,,,25.0,2.5,20.5,0.0,
2023-08-11,0.0,0.0,0.5,14.0,,,4.5,2.0,0.5,1.5,
2023-08-12,4.5,6.0,1.5,0.0,,,2.5,3.5,0.0,1.5,
2023-08-13,2.5,21.5,37.5,12.0,,,0.5,3.5,4.5,3.5,
2023-08-14,23.5,43.0,37.5,28.0,,,3.5,57.5,41.5,33.5,
2023-08-15,11.5,0.5,18.0,6.0,,,7.0,2.0,3.5,14.0,
2023-08-16,14.0,8.5,3.0,7.5,,,12.5,13.5,6.0,11.0,
2023-08-17,1.5,0.5,6.5,7.5,,,0.5,13.5,6.0,0.5,
2023-08-18,0.0,0.0,5.5,0.0,,,0.5,0.0,0.0,0.0,
2023-08-19,0.0,0.0,5.5,0.5,,,8.5,1.5,0.0,0.0,
2023-08-20,0.0,0.0,1.0,0.5,,,9.5,1.5,0.0,0.0,
2023-08-21,2.0,0.0,1.0,0.0,,,0.5,1.0,5.0,0.5,
2023-08-22,0.5,0.0,8.5,3.5,,,6.0,1.0,5.0,0.5,
2023-08-23,0.0,0.0,8.5,3.5,,,4.5,0.5,0.5,0.5,
2023-08-24,0.5,0.0,0.5,0.0,,,0.0,0.0,0.5,0.0,0.0
2023-08-25,0.5,41.0,2.0,4.5,,,0.0,40.5,18.0,6.0,0.0
2023-08-26,0.5,0.5,53.0,5.0,,,37.0,43.5,18.5,6.5,48.5
2023-08-27,0.0,0.5,53.0,2.0,,,0.0,8.0,1.0,5.0,48.5
2023-08-28,3.5,0.0,0.5,0.0,,,,0.0,0.0,4.5,1.5
2023-08-29,18.0,32.5,21.0,16.0,,,,4.0,5.5,17.0,16.0
2023-08-30,18.0,32.5,,16.0,,,,0.0,5.5,17.0,16.0
2023-08-31,,,,,,,,,,,
2023-09-01,21.0,47.0,11.5,28.0,,,,9.5,4.0,11.5,1.0
2023-09-02,21.0,47.0,16.0,28.0,,,0.0,10.0,5.5,11.5,6.0
2023-09-03,8.0,6.0,16.0,6.5,,,0.0,8.0,6.0,17.5,12.5
2023-09-04,14.5,17.0,3.5,13.5,,,,8.0,6.0,17.5,12.5
2023-09-05,14.5,17.0,3.5,13.5,,,,6.5,6.0,5.5,7.5
