Date,pasir_kemudi,felda_panching,komtur,sg_belat,sg_cherating
2022-11-21,,,0.0,,
2022-11-22,,,,,
2022-11-23,,,,,
2022-11-24,,,0.0,,
2022-11-25,,,2.0,,
2022-11-26,,,1.0,,
2022-11-27,,,,,
2022-11-28,,,0.0,,
2022-11-29,,,,,
2022-11-30,,,,,
2022-12-01,,,,,
2022-12-02,,,,,
2022-12-03,,,,,
2022-12-04,,,,,
2022-12-05,,,,,
2022-12-06,,,0.0,,
2022-12-07,,,,,
2022-12-08,,,,,
2022-12-09,,,,,
2022-12-10,,,,,
2022-12-11,,,64.0,,
2022-12-12,,,18.0,,
2022-12-13,,,,,
2022-12-14,,,24.0,,
2022-12-15,,,,,
2022-12-16,,,0.0,,
2022-12-17,,,,,
2022-12-18,,,115.0,,
2022-12-19,,,,,
2022-12-20,,,4.0,,
2022-12-21,,,71.0,,
2022-12-22,,,,,
2022-12-23,,,0.0,,
2022-12-24,,,1.0,,
2022-12-25,,,0.0,,
2022-12-26,,,0.0,,
2022-12-27,,,0.0,,
2022-12-28,,,,,
2022-12-29,,,0.0,,
2022-12-30,,,,,
2022-12-31,,,,,
2023-01-01,,,,,
2023-01-02,,,,,
2023-01-03,,,,,
2023-01-04,,,,,
2023-01-05,,,0.0,,
2023-01-06,,,,,
2023-01-07,,,0.0,,
2023-01-08,,,30.0,,
2023-01-09,,,1.0,,
2023-01-10,,,0.0,,
2023-01-11,,,12.0,,
2023-01-12,,,4.0,,
2023-01-13,,,0.0,,
2023-01-14,,,59.0,,
2023-01-15,,,7.0,,
2023-01-16,,,0.0,,
2023-01-17,,,,,
2023-01-18,,,,,
2023-01-19,,,3.0,,
2023-01-20,,,,,
2023-01-21,,,,,
2023-01-22,,,20.0,35.0,11.5
2023-01-23,,,14.0,,
2023-01-24,,,36.0,,
2023-01-25,,,,,
2023-01-26,,,,,
2023-01-27,,,,,
2023-01-28,,,,,
2023-01-29,,,30.0,,
2023-01-30,,,29.0,,
2023-01-31,,,3.0,1.0,3.5
2023-02-01,,,0.0,,
2023-02-02,,,,,
2023-02-03,32.5,,,,7.0
2023-02-04,,,,,
2023-02-05,,,9.0,,10.0
2023-02-06,,,351.0,,
2023-02-07,,,1.0,,
2023-02-08,1.0,,2.0,1.5,
2023-02-09,,,1.0,,0.0
2023-02-10,,,0.0,,0.0
2023-02-11,,,1.0,,0.0
2023-02-12,,,0.0,,0.0
2023-02-13,,,0.0,0.0,
2023-02-14,3.5,,0.0,,0.0
2023-02-15,,,,,
2023-02-16,,,,,
2023-02-17,,,,,
2023-02-18,,,8.0,,
2023-02-19,0.5,,1.0,2.0,
2023-02-20,,,,,
2023-02-21,,,0.0,,
2023-02-22,,,0.0,,
2023-02-23,,,0.0,,
2023-02-24,,,0.0,,
2023-02-25,,,0.0,,
2023-02-26,,,15.0,,
2023-02-27,,,25.0,,
2023-02-28,,,71.0,,39.0
2023-03-01,,,54.0,,
2023-03-02,,,12.0,,
2023-03-03,,,16.0,,
2023-03-04,,,6.0,,1.5
2023-03-05,,,10.0,,1.0
2023-03-06,,,0.0,,0.0
2023-03-07,,,0.0,,
2023-03-08,,,3.0,,
2023-03-09,,,0.0,,7.0
2023-03-10,,,11.0,,
2023-03-11,,,1.0,,
2023-03-12,,,0.0,,
2023-03-13,,,,,
2023-03-14,,,,,
2023-03-15,,,,,
2023-03-16,,,,,
2023-03-17,,,,,
2023-03-18,,,0.0,,
2023-03-19,,,,,
2023-03-20,,,,,
2023-03-21,,,,,
2023-03-22,,,,,
2023-03-23,,,,,
2023-03-24,,,0.0,,
2023-03-25,,,0.0,,
2023-03-26,,,,,
2023-03-27,,,,,
2023-03-28,,,,,
2023-03-29,,,0.0,,
2023-03-30,,,0.0,,
2023-03-31,,,0.0,,
2023-04-01,,,0.0,,
2023-04-02,,,0.0,,
2023-04-03,,,,,
2023-04-04,,,,,
2023-04-05,,,,,
2023-04-06,,,,,
2023-04-07,,,,,
2023-04-08,,,,,
2023-04-09,,,,,
2023-04-10,,,,,
2023-04-11,,,,,
2023-04-12,,,,,
2023-04-13,,,0.0,,
2023-04-14,,,0.0,,
2023-04-15,,,0.0,,
2023-04-16,,,0.0,,
2023-04-17,,,0.0,,
2023-04-18,,,0.0,,
2023-04-19,,,6.0,,
2023-04-20,,,7.0,,
2023-04-21,,,0.0,,
2023-04-22,,,0.0,,
2023-04-23,,,,,
2023-04-24,,,0.0,,
2023-04-25,,,,,
2023-04-26,,,0.0,,
2023-04-27,,,,,
2023-04-28,,,0.0,,
2023-04-29,,,,,
2023-04-30,,,6.0,,
2023-05-01,,,,,
2023-05-02,,,,,
2023-05-03,,,,,
2023-05-04,,,,,
2023-05-05,,,,,
2023-05-06,,,,,
2023-05-07,,,,,
2023-05-08,,,,,
2023-05-09,,,,,
2023-05-10,,,,,
2023-05-11,,,0.0,,
2023-05-12,,,0.0,,
2023-05-13,,,0.0,,
2023-05-14,,,0.0,,
2023-05-15,,,6.0,,
2023-05-16,,,0.0,,
2023-05-17,,,20.0,,
2023-05-18,,,38.0,,
2023-05-19,,,33.0,,
2023-05-20,,,1.0,,
2023-05-21,,,0.0,,
2023-05-22,,,0.0,,
2023-05-23,,,,,
2023-05-24,,,,,
2023-05-25,,,,,
2023-05-26,,,0.0,,
2023-05-27,,,,,
2023-05-28,,,,,
2023-05-29,,,,,
2023-05-30,,,,,
2023-05-31,,,,,
2023-06-01,,,0.0,,
2023-06-02,0.0,,0.0,,
2023-06-03,,,0.0,,
2023-06-04,,,0.0,,
2023-06-05,,,0.0,,
2023-06-06,,,0.0,,
2023-06-07,,,0.0,,
2023-06-08,,,1.0,,
2023-06-09,,,0.0,,
2023-06-10,,,0.0,,
2023-06-11,,,,,
2023-06-12,,,0.0,,
2023-06-13,,,16.0,,
2023-06-14,,,,,
2023-06-15,,,,,
2023-06-16,,,,,
2023-06-17,,,,,
2023-06-18,,,,,
2023-06-19,,,0.0,,
2023-06-20,,,0.0,,
2023-06-21,,,64.0,,
2023-06-22,,,1.0,,
2023-06-23,,,22.0,,
2023-06-24,,,4.0,0.0,11.0
2023-06-25,,,,,
2023-06-26,,,0.0,,
2023-06-27,,,5.0,,
2023-06-28,,,0.0,,
2023-06-29,,,0.0,,
2023-06-30,,,0.0,,
2023-07-01,,,0.0,,
2023-07-02,,,4.0,,
2023-07-03,,,3.0,,
2023-07-04,,,8.0,,
2023-07-05,,,8.0,,
2023-07-06,,,,,
2023-07-07,,,,,
2023-07-08,,,,,
2023-07-09,,,,,
2023-07-10,,,,,
2023-07-11,,,,,
2023-07-12,,,,,
2023-07-13,,,,,
2023-07-14,,,,,
2023-07-15,,,,,
2023-07-16,,,,,
2023-07-17,,,0.0,,
2023-07-18,,,0.0,,
2023-07-19,,,0.0,,
2023-07-20,,,,,
2023-07-21,,,0.0,,
2023-07-22,,,,,
2023-07-23,,,0.0,,
2023-07-24,,,,,
2023-07-25,,,,,
2023-07-26,,,0.0,0.0,
2023-07-27,,,0.0,,
2023-07-28,,,,,
2023-07-29,,,,,
2023-07-30,,,,,
2023-07-31,,,,,
2023-08-01,,,,,
2023-08-02,,,,,
2023-08-03,,,,,
2023-08-04,,,,,
2023-08-05,,,,,
2023-08-06,,,,,
2023-08-07,,,,,
2023-08-08,,,,,
2023-08-09,,,,,
2023-08-10,,,,,
2023-08-11,,,,,
2023-08-12,,,,,
2023-08-13,,,1.0,,
2023-08-14,,,11.0,,
2023-08-15,,,,,
2023-08-16,,,,,
2023-08-17,,,,,
2023-08-18,,,,,
2023-08-19,,,,,0.0
2023-08-20,,,,,
2023-08-21,,,,,0.0
2023-08-22,,,,,0.0
2023-08-23,,,,,0.0
2023-08-24,,,,,2.0
2023-08-25,,,,38.0,12.5
2023-08-26,,,,,
2023-08-27,,,,,
2023-08-28,,,,,
2023-08-29,,,2.0,,
2023-08-30,,,,,
2023-08-31,,,,,
2023-09-01,,,,,
2023-09-02,,,,,
2023-09-03,,,,,9.5
2023-09-04,,,,,41.0
2023-09-05,,,,,
2023-09-06,,,,,
2023-09-07,,,,,
2023-09-08,,,,,
2023-09-09,,,,,
2023-09-10,,,,,
2023-09-11,,,,,
2023-09-12,,,,,
2023-09-13,,,,,
2023-09-14,,,,,
2023-09-15,,,,,
2023-09-16,,,,,
2023-09-17,,,0.0,,
2023-09-18,,,,,
2023-09-19,,,,,
2023-09-20,,,,,
2023-09-21,,,,,
2023-09-22,,,,,
2023-09-23,,,,,
2023-09-24,,,66.0,,
2023-09-25,,,,,
2023-09-26,,,,,
2023-09-27,,,,,
2023-09-28,,,0.0,,
2023-09-29,,,,,
2023-09-30,,,,,
2023-10-01,,,1.0,,
2023-10-02,,,,,
2023-10-03,,,,,
2023-10-04,,,,,
2023-10-05,,,,,
2023-10-06,,,,,
2023-10-07,,,0.0,,
2023-10-08,,,,,
2023-10-09,,,,,
2023-10-10,,,,,
2023-10-11,,,,,
2023-10-12,,,,,
2023-10-13,,,,,
2023-10-14,,,,,
2023-10-15,,,,,
2023-10-16,,,,,
2023-10-17,,,0.0,,
2023-10-18,,,,,
2023-10-19,,,,,
2023-10-20,,,,,
2023-10-21,,,,,
2023-10-22,,,,,
2023-10-23,,,,,
2023-10-24,,,,,
2023-10-25,,,0.0,,
2023-10-26,,,,,
2023-10-27,,,,,
2023-10-28,,,20.0,,
2023-10-29,,,0.0,,
2023-10-30,,,0.0,,
2023-10-31,,,0.0,,
2023-11-01,,,39.0,,
2023-11-02,,,0.0,,
2023-11-03,,,0.0,,0.0
2023-11-04,,,0.0,,
2023-11-05,,,,,
2023-11-06,,,,,
2023-11-07,,,1.0,,
2023-11-08,,,,,
2023-11-09,,,,,
2023-11-10,,,,,
2023-11-11,,,90.0,,
2023-11-12,,,6.0,,
2023-11-13,,,0.0,0.0,0.0
2023-11-14,,,34.0,,
2023-11-15,,,4.0,,
2023-11-16,,,6.0,,13.5
2023-11-17,,,0.0,,
2023-11-18,,,,,
2023-11-19,2.0,,5.0,,17.5
2023-11-20,8.0,,,,17.0
2023-11-21,,,,,
2023-11-22,,,24.0,,
2023-11-23,,,11.0,,
2023-11-24,,,,,
2023-11-25,,,3.0,,
2023-11-26,,,,83.5,
2023-11-27,,,18.0,,
2023-11-28,,,,,1.0
2023-11-29,,,,,4.5
2023-11-30,,,0.0,,
2023-12-01,,,20.0,,
2023-12-02,,,,2.5,
2023-12-03,,,,,
2023-12-04,0.0,,0.0,,
2023-12-05,0.0,,1.0,,
2023-12-06,,,,,
2023-12-07,,,,,
2023-12-08,,,4.0,,
2023-12-09,,,8.0,,
2023-12-10,,,1.0,,
2023-12-11,,,,,
2023-12-12,,,84.0,38.5,
2023-12-13,,,46.0,,
2023-12-14,67.5,112.5,139.0,,60.0
2023-12-15,,,,,
2023-12-16,,,,10.5,
2023-12-17,,,24.0,,6.5
2023-12-18,,,16.0,10.0,15.5
2023-12-19,,,22.0,17.5,70.5
2023-12-20,,,8.0,,1.0
2023-12-21,,,2.0,0.5,12.0
2023-12-22,,,5.0,1.5,0.0
2023-12-23,46.0,49.0,104.0,,125.5
2023-12-24,29.5,54.0,21.0,20.5,44.5
2023-12-25,101.0,,23.0,,
2023-12-26,,,51.0,80.5,
2023-12-27,,,14.0,,
2023-12-28,,,29.0,,
2023-12-29,,,6.0,12.5,
2023-12-30,,,1.0,,0.5
2023-12-31,,,9.0,,
2024-01-01,0.0,,0.0,0.0,2.0
2024-01-02,0.0,,,2.0,0.0
2024-01-03,,,2.0,1.5,
2024-01-04,,,,,
2024-01-05,,,,,
2024-01-06,21.5,,,,17.5
2024-01-07,52.0,,,90.0,18.5
2024-01-08,18.5,,,11.0,10.0
2024-01-09,19.0,,,25.5,21.0
2024-01-10,0.0,,,0.0,0.5
2024-01-11,,,,,
2024-01-12,,,,,
2024-01-13,0.0,,,0.0,0.0
2024-01-14,0.0,,,0.0,0.0
2024-01-15,20.0,,,18.5,18.5
2024-01-16,,,,155.5,127.0
2024-01-17,,18.5,,9.5,5.5
2024-01-18,,4.0,,16.5,6.0
2024-01-19,,4.5,,0.0,0.5
2024-01-20,2.0,,,3.0,2.0
2024-01-21,17.5,,,14.5,3.0
2024-01-22,0.0,,,0.5,0.5
2024-01-23,14.0,,,0.0,62.0
2024-01-24,98.5,,,111.0,28.5
2024-01-25,30.5,,,8.0,13.5
2024-01-26,15.5,,,3.0,10.0
2024-01-27,3.5,,,5.5,4.0
2024-01-28,0.0,,,0.5,0.0
2024-01-29,,,,,
2024-01-30,,,,,
2024-01-31,0.0,,,0.0,0.0
2024-02-01,1.0,,,1.0,0.5
2024-02-02,0.0,,,0.0,0.0
2024-02-03,0.0,,,0.0,0.0
2024-02-04,0.0,,,0.0,0.0
2024-02-05,0.0,,,0.0,0.0
2024-02-06,0.0,,,0.0,0.0
2024-02-07,0.0,,,0.0,3.0
2024-02-08,0.0,,,0.0,0.0
2024-02-09,0.0,,,0.0,0.0
2024-02-10,17.5,,,4.5,23.0
2024-02-11,1.0,,,1.5,1.5
2024-02-12,4.0,,,9.5,6.0
2024-02-13,1.0,,,4.5,5.0
2024-02-14,5.5,,,3.5,3.0
2024-02-15,6.5,,,2.0,0.5
2024-02-16,0.0,,,0.0,0.0
2024-02-17,1.0,,,0.5,0.5
2024-02-18,0.0,,,0.0,0.0
2024-02-19,0.0,,,0.0,0.0
2024-02-20,0.0,,,0.0,0.0
2024-02-21,0.0,,,0.0,0.0
2024-02-22,0.0,,,0.0,0.0
2024-02-23,0.0,,,0.0,0.0
2024-02-24,0.0,,,0.0,0.0
2024-02-25,0.0,,,0.0,4.5
2024-02-26,0.0,,,0.0,1.0
2024-02-27,0.0,,,0.0,4.5
2024-02-28,0.0,,,0.0,0.0
2024-02-29,0.0,,,0.0,1.0
2024-03-01,2.5,,,3.0,32.5
2024-03-02,2.5,,,1.5,5.5
2024-03-03,15.5,,,20.5,3.0
2024-03-04,0.5,,,1.5,2.0
2024-03-05,3.5,,,1.5,0.0
2024-03-06,0.0,,,0.0,0.0
2024-03-07,0.0,,,0.0,0.0
2024-03-08,0.0,,,0.0,0.0
2024-03-09,5.0,,,12.5,4.0
2024-03-10,0.0,,,0.0,0.5
2024-03-11,0.0,,,0.0,0.0
2024-03-12,0.0,,,0.0,0.0
2024-03-13,0.0,,,0.0,0.0
2024-03-14,0.0,,,0.0,0.0
2024-03-15,0.0,,,0.0,0.0
2024-03-16,0.0,,,0.0,0.0
2024-03-17,0.0,,,0.0,0.5
2024-03-18,0.0,,,0.0,0.0
2024-03-19,0.0,,,0.0,0.0
2024-03-20,0.5,,,18.0,22.5
2024-03-21,0.0,,,2.5,1.0
2024-03-22,0.0,,,0.0,0.0
2024-03-23,0.0,,,0.0,0.0
2024-03-24,0.0,,,0.0,0.0
2024-03-25,0.0,,,0.0,0.0
2024-03-26,0.0,,,0.0,0.5
2024-03-27,0.0,,,0.0,0.5
2024-03-28,0.0,,,0.0,2.0
2024-03-29,0.0,,,0.0,0.0
2024-03-30,0.0,,,0.0,0.0
2024-03-31,0.0,,,0.0,0.0
2024-04-01,0.0,,,0.0,0.0
2024-04-02,0.0,,,0.0,0.5
2024-04-03,0.0,,,0.0,0.0
2024-04-04,0.0,,,,1.5
2024-04-05,0.5,,,,0.0
2024-04-06,0.0,,,0.0,0.0
2024-04-07,0.0,,,0.0,0.0
2024-04-08,0.0,,,0.0,0.0
2024-04-09,6.5,,,0.0,2.0
2024-04-10,16.0,,,9.5,40.0
2024-04-11,0.0,,,,0.0
2024-04-12,0.0,,,,2.5
2024-04-13,0.0,,,0.0,2.0
2024-04-14,0.0,,,,3.5
2024-04-15,0.0,,,0.0,0.0
2024-04-16,19.5,,,47.0,37.5
2024-04-17,25.0,,,1.0,0.0
2024-04-18,19.0,,,13.0,33.0
2024-04-19,36.0,,,14.0,
2024-04-20,24.0,,,5.5,
2024-04-21,0.0,,,0.0,0.5
2024-04-22,0.0,,,,0.5
2024-04-23,0.0,,,,1.0
2024-04-24,0.0,,,0.0,0.0
2024-04-25,0.0,,,0.0,1.0
2024-04-26,0.0,,,2.0,1.5
2024-04-27,8.5,,,0.0,1.0
2024-04-28,0.0,,,,0.0
2024-04-29,0.0,,,,8.5
2024-04-30,0.0,,,1.0,0.0
2024-05-01,0.0,,,,0.0
2024-05-02,0.0,,,,
2024-05-03,0.0,,,18.0,2.0
2024-05-04,,,18.0,,
2024-05-05,0.0,,,0.0,0.5
2024-05-06,0.0,,,0.0,0.0
2024-05-07,3.0,,,0.0,0.0
2024-05-08,0.0,,,0.0,0.0
2024-05-09,0.0,,,0.0,1.5
2024-05-10,7.5,,,0.5,10.5
2024-05-11,0.0,,,1.0,0.0
2024-05-12,0.0,,,0.0,0.0
2024-05-13,,,,,
2024-05-14,0.0,,,5.5,0.5
2024-05-15,0.0,,,1.0,1.0
2024-05-16,22.0,,,54.0,10.0
2024-05-17,1.5,,,0.5,0.5
2024-05-18,0.0,,,0.0,0.0
2024-05-19,0.0,,,0.0,0.0
2024-05-20,4.5,,,0.0,0.0
2024-05-21,0.0,,,0.0,0.0
2024-05-22,0.0,,,0.0,0.0
2024-05-23,3.5,,,3.0,5.5
2024-05-24,8.5,,,1.5,0.5
2024-05-25,0.0,,,0.0,0.0
2024-05-26,0.0,,,0.0,0.5
2024-05-27,0.0,,,0.0,0.0
2024-05-28,0.0,,,0.0,0.5
2024-05-29,71.0,,,52.5,12.0
2024-05-30,0.0,,,0.0,0.5
2024-05-31,0.0,,,0.0,0.0
2024-06-01,0.0,,,3.5,0.0
2024-06-02,1.5,,,0.0,16.5
2024-06-03,8.5,,,7.0,0.5
2024-06-04,,,,,
2024-06-05,,,,,
2024-06-06,,,,,
2024-06-07,,,,,
2024-06-08,,,,,
2024-06-09,0.0,,,,0.5
2024-06-10,1.0,,,,29.5
2024-06-11,0.0,,,0.5,0.5
2024-06-12,6.5,,0.0,0.0,38.0
2024-06-13,0.0,,0.0,6.0,0.0
2024-06-14,4.5,,20.0,30.0,2.5
2024-06-15,0.5,,0.0,0.5,2.5
2024-06-16,0.5,,,4.0,1.0
2024-06-17,0.0,,,0.0,12.5
2024-06-18,0.0,,,0.0,0.5
2024-06-19,0.0,,,0.0,0.0
2024-06-20,0.0,,,0.0,1.0
2024-06-21,2.5,,,1.0,27.0
2024-06-22,0.0,,,0.0,0.5
2024-06-23,0.0,,,0.0,0.5
2024-06-24,0.0,,,0.0,0.0
2024-06-25,0.0,,,0.0,0.0
2024-06-26,,,,,
2024-06-27,,,,,
2024-06-28,0.0,,,0.0,0.0
2024-06-29,,,,,
2024-06-30,,,,,
2024-07-01,,,,,
2024-07-02,,,,,
2024-07-03,,,0.5,,
2024-07-04,,,0.5,,
2024-07-05,,,3.5,,
2024-07-06,,,7.0,,
2024-07-07,,,2.5,,
2024-07-08,,,,,
2024-07-09,,,,,
2024-07-10,,,,,
2024-07-11,,,,,
2024-07-12,3.0,,,1.5,0.5
2024-07-13,0.0,,,0.0,0.5
2024-07-14,4.0,,,0.0,3.5
2024-07-15,0.0,,,1.5,0.0
2024-07-16,0.0,,,0.0,13.0
2024-07-17,,,,,
2024-07-18,,,,,
2024-07-19,,,,,
2024-07-20,0.0,,,0.0,0.0
2024-07-21,0.0,,,0.0,0.0
2024-07-22,0.0,,,0.0,
2024-07-23,0.0,,,0.0,
2024-07-24,0.0,,,0.0,
2024-07-25,,,,,
2024-07-26,0.0,,,0.0,1.5
2024-07-27,0.0,,,0.0,0.0
2024-07-28,0.0,,,0.0,0.5
2024-07-29,0.0,,,1.0,0.0
2024-07-30,1.5,,,1.0,1.5
2024-07-31,0.5,,,0.0,1.5
2024-08-01,,,,,
2024-08-02,,,,,
2024-08-03,,,,,
2024-08-04,,,,,
2024-08-05,,,,,
2024-08-06,,,,,
2024-08-07,,,,,
2024-08-08,,,,,
2024-08-09,,,,,
2024-08-10,,,,,
2024-08-11,,,,,
2024-08-12,,,,,
2024-08-13,,,,,
2024-08-14,,,,,
2024-08-15,,,,,
2024-08-16,0.0,,,0.0,0.5
2024-08-17,0.5,,,0.5,0.0
2024-08-18,0.0,,,0.0,2.5
2024-08-19,19.0,,,36.5,0.0
2024-08-20,131.5,,,12.0,22.5
2024-08-21,0.5,,,1.0,1.5
2024-08-22,1.5,,,3.5,0.0
2024-08-23,56.0,,,27.0,16.0
2024-08-24,5.0,,,4.0,1.0
2024-08-25,0.0,,,0.0,0.5
2024-08-26,9.0,,,0.5,1.5
2024-08-27,2.0,,,10.0,1.0
2024-08-28,0.0,,,0.0,0.5
2024-08-29,33.0,,,26.5,10.0
2024-08-30,1.5,,,0.0,1.0
2024-08-31,0.0,,,0.0,0.0
2024-09-01,0.0,,,0.0,0.0
2024-09-02,0.0,,,0.0,0.0
2024-09-03,0.0,,,0.0,0.0
2024-09-04,0.0,,,0.0,2.0
2024-09-05,1.5,,,0.0,31.0
2024-09-06,0.0,,,21.0,1.0
2024-09-07,8.0,,,3.0,0.0
2024-09-08,6.0,,,8.5,2.0
2024-09-09,0.0,,,0.0,2.0
2024-09-10,3.0,,,0.0,32.0
2024-09-11,0.0,,,0.0,0.5
2024-09-12,1.5,,,1.5,8.5
2024-09-13,8.0,,,11.5,12.0
2024-09-14,,,,,
2024-09-15,0.5,,,0.0,0.0
2024-09-16,0.0,,,0.0,15.0
2024-09-17,10.5,,,5.5,11.5
2024-09-18,5.0,,,28.5,8.5
2024-09-19,1.0,,,0.0,0.5
2024-09-20,0.0,,,0.0,0.0
2024-09-21,0.0,,,0.0,0.0
2024-09-22,29.5,,,0.0,0.0
2024-09-23,11.5,,,4.5,1.5
2024-09-24,0.5,,,1.0,0.5
2024-09-25,,,,,
2024-09-26,,,,,
2024-09-27,1.0,,,2.5,4.5
2024-09-28,0.0,,,0.0,0.0
2024-09-29,0.0,,,0.0,0.0
2024-09-30,0.0,,,0.0,0.0
2024-10-01,0.0,,,0.5,0.0
2024-10-02,0.0,,,0.0,0.0
2024-10-03,17.5,,,8.5,0.0
2024-10-04,4.0,,,27.5,6.5
2024-10-05,5.5,,,7.0,24.0
2024-10-06,6.5,,,7.0,24.5
2024-10-07,14.5,,,0.5,0.0
2024-10-08,17.5,,,0.5,19.5
2024-10-09,0.5,,,0.0,0.0
2024-10-10,1.0,,,8.5,0.0
2024-10-11,1.0,,,4.5,10.0
2024-10-12,,,,,
2024-10-13,,,,,
2024-10-14,17.0,,,3.5,0.0
2024-10-15,16.0,,,1.0,0.0
2024-10-16,0.0,,,0.5,1.0
2024-10-17,0.0,,,2.5,0.5
2024-10-18,0.5,,,24.0,11.0
2024-10-19,8.0,,,41.5,0.0
2024-10-20,0.0,,,0.0,0.0
2024-10-21,0.0,,,0.0,0.0
2024-10-22,0.0,,,0.0,0.0
2024-10-23,0.5,,,0.0,2.5
2024-10-24,6.0,,,21.0,2.5
2024-10-25,11.0,,,8.5,5.5
2024-10-26,,,,,
2024-10-27,0.0,,,0.0,0.0
2024-10-28,0.0,,,0.0,2.5
2024-10-29,0.0,,,6.5,16.0
2024-10-30,0.0,,,0.0,0.0
2024-10-31,0.0,,,0.0,14.5
2024-11-01,3.5,,,32.5,9.5
2024-11-02,12.5,,,58.0,12.5
2024-11-03,36.5,,,4.0,1.0
2024-11-04,6.5,,,3.5,1.5
2024-11-05,9.5,,,29.5,45.5
2024-11-06,11.0,,,2.5,6.0
2024-11-07,6.0,,,6.5,0.0
2024-11-08,0.5,,,14.5,2.0
2024-11-09,1.0,,,0.0,0.0
2024-11-10,11.0,,,0.0,0.0
2024-11-11,0.5,,,3.5,0.0
2024-11-12,0.0,,,2.0,4.0
2024-11-13,0.0,,,0.5,
2024-11-14,0.0,,,0.0,
2024-11-15,0.5,,,6.0,
2024-11-16,2.0,,,0.5,
2024-11-17,1.5,,,0.5,
2024-11-18,48.5,,,49.5,
2024-11-19,30.0,,,23.0,
2024-11-20,32.0,,,16.0,15.0
2024-11-21,13.0,,,22.0,78.5
2024-11-22,70.0,,,24.5,67.5
2024-11-23,26.5,,,56.5,
2024-11-24,8.0,,,13.0,2.0
2024-11-25,6.0,,,7.5,14.0
2024-11-26,43.0,,,30.5,100.5
2024-11-27,41.5,,,63.5,206.0
2024-11-28,3.5,,,5.0,13.5
2024-11-29,40.0,,,44.5,180.0
2024-11-30,0.0,,,,3.5
2024-12-01,17.0,,,,47.5
2024-12-02,0.5,,,,1.0
2024-12-03,15.5,,,,0.0
2024-12-04,7.0,,,5.0,7.5
2024-12-05,22.0,,,31.0,35.0
2024-12-06,8.0,,,0.0,0.5
2024-12-07,2.0,,,1.5,0.0
2024-12-08,4.5,,,1.5,2.5
2024-12-09,135.0,,,192.5,191.5
2024-12-10,50.0,,,40.0,95.0
2024-12-11,2.5,,,0.0,0.0
2024-12-12,0.0,,,0.0,1.0
2024-12-13,9.5,,,5.0,33.5
2024-12-14,1.0,,,0.0,9.5
2024-12-15,0.0,,,3.0,1.0
2024-12-16,,,,,
2024-12-17,,,,,
2024-12-18,29.5,,,17.5,30.0
2024-12-19,0.5,,,0.0,1.5
2024-12-20,0.0,,,0.0,13.5
2024-12-21,0.0,,,0.5,2.0
2024-12-22,1.0,,,0.5,0.5
2024-12-23,0.0,,,0.0,0.0
2024-12-24,0.0,,,0.0,2.5
2024-12-25,0.0,,,2.0,0.0
2024-12-26,8.0,,,0.0,0.0
2024-12-27,0.0,,,0.5,0.0
2024-12-28,8.5,,,3.0,99.0
2024-12-29,106.0,,,223.0,53.0
2024-12-30,6.5,,,39.0,9.0
2024-12-31,0.0,,,0.0,0.0
2025-01-01,0.0,,,0.0,0.0
2025-01-02,0.5,,,0.0,0.0
2025-01-03,2.5,,,0.0,0.0
2025-01-04,11.0,,,8.0,15.0
2025-01-05,1.0,,,4.5,7.5
2025-01-06,14.0,,,38.5,18.0
2025-01-07,0.0,,,0.0,0.5
2025-01-08,0.0,,,0.0,0.0
2025-01-09,0.5,,,4.5,0.0
2025-01-10,36.5,,,44.0,27.5
2025-01-11,19.5,,,25.5,24.0
2025-01-12,20.0,,,20.5,27.0
2025-01-13,9.5,,,8.5,6.5
2025-01-14,5.5,,,8.5,3.5
2025-01-15,7.0,,,2.0,3.5
2025-01-16,8.5,,,4.5,5.5
2025-01-17,31.0,,,52.0,4.5
2025-01-18,10.0,,,15.5,0.0
2025-01-19,2.0,,,15.5,0.0
2025-01-20,0.0,,,0.0,0.0
2025-01-21,0.0,,,0.0,0.0
2025-01-22,0.0,,,0.0,0.0
2025-01-23,0.0,,,0.0,0.0
2025-01-24,10.0,,,2.0,0.0
2025-01-25,0.0,,,0.0,0.0
2025-01-26,0.0,,,0.0,0.0
2025-01-27,43.0,,,22.0,0.0
2025-01-28,13.0,,,23.5,0.0
2025-01-29,0.0,,,0.0,0.0
2025-01-30,0.0,,,0.0,0.0
2025-01-31,0.0,,,0.0,0.0
2025-02-01,0.0,,,0.0,0.0
2025-02-02,0.0,,,0.0,0.0
2025-02-03,0.0,,,0.0,0.0
2025-02-04,6.5,,,7.0,0.0
2025-02-05,0.0,,,2.0,0.0
2025-02-06,0.0,,,0.0,0.0
2025-02-07,0.0,,,0.0,0.0
2025-02-08,0.0,,,0.0,0.0
2025-02-09,0.0,,,0.0,0.0
2025-02-10,0.0,,,0.0,0.0
2025-02-11,0.0,,,0.0,0.0
2025-02-12,0.0,,,0.0,0.0
2025-02-13,0.0,,,0.0,0.0
2025-02-14,0.0,,,0.0,0.0
2025-02-15,,,,,
2025-02-16,,,,,
2025-02-17,,,,,
2025-02-18,0.5,,,12.0,0.0
2025-02-19,,,,,
2025-02-20,,,,,
2025-02-21,0.0,,,0.0,0.0
2025-02-22,1.5,,,0.5,0.0
2025-02-23,4.0,,,15.0,0.0
2025-02-24,17.5,,,3.5,0.0
2025-02-25,24.0,,,5.5,0.0
2025-02-26,6.5,,,6.0,0.0
